MissionName,MissionTime,Altitude,Pressure(Atm),Pressure(kPa)
Prodigal A-IV,457.9,67951.05,7.185E-05,0.00727991
Prodigal A-IV,457.94,67894.48,7.246E-05,0.00734174
Prodigal A-IV,457.98,67837.9,7.307E-05,0.00740406
Prodigal A-IV,458.02,67781.3,7.369E-05,0.00746689
Prodigal A-IV,458.06,67724.68,7.432E-05,0.00753023
Prodigal A-IV,458.1,67668.05,7.495E-05,0.0075941
Prodigal A-IV,458.14,67611.41,7.558E-05,0.00765847
Prodigal A-IV,458.18,67554.76,7.622E-05,0.00772337
Prodigal A-IV,458.22,67498.09,7.687E-05,0.00778879
Prodigal A-IV,458.26,67441.4,7.752E-05,0.00785474
Prodigal A-IV,458.3,67384.71,7.818E-05,0.00792124
Prodigal A-IV,458.34,67328,7.884E-05,0.00798826
Prodigal A-IV,458.38,67271.27,7.95E-05,0.00805583
Prodigal A-IV,458.42,67214.53,8.018E-05,0.00812394
Prodigal A-IV,458.46,67157.78,8.085E-05,0.00819261
Prodigal A-IV,458.5,67101.02,8.154E-05,0.00826183
Prodigal A-IV,458.54,67044.24,8.223E-05,0.0083316
Prodigal A-IV,458.58,66987.44,8.292E-05,0.00840193
Prodigal A-IV,458.62,66930.64,8.362E-05,0.00847284
Prodigal A-IV,458.66,66873.81,8.433E-05,0.00854431
Prodigal A-IV,458.7,66816.98,8.504E-05,0.00861636
Prodigal A-IV,458.74,66760.13,8.575E-05,0.00868899
Prodigal A-IV,458.78,66703.27,8.648E-05,0.00876219
Prodigal A-IV,458.82,66646.39,8.72E-05,0.00883598
Prodigal A-IV,458.86,66589.51,8.794E-05,0.00891036
Prodigal A-IV,458.9,66532.6,8.868E-05,0.00898533
Prodigal A-IV,458.94,66475.69,8.942E-05,0.0090609
Prodigal A-IV,458.98,66418.76,9.018E-05,0.00913707
Prodigal A-IV,459.02,66361.81,9.093E-05,0.00921385
Prodigal A-IV,459.06,66304.85,9.17E-05,0.00929124
Prodigal A-IV,459.1,66247.88,9.247E-05,0.00936924
Prodigal A-IV,459.14,66190.9,9.324E-05,0.00944786
Prodigal A-IV,459.18,66133.9,9.403E-05,0.0095271
Prodigal A-IV,459.22,66076.88,9.481E-05,0.00960697
Prodigal A-IV,459.26,66019.85,9.561E-05,0.00968747
Prodigal A-IV,459.3,65962.81,9.641E-05,0.0097686
Prodigal A-IV,459.34,65905.76,9.722E-05,0.00985037
Prodigal A-IV,459.38,65848.69,9.803E-05,0.00993278
Prodigal A-IV,459.42,65791.6,9.885E-05,0.01001584
Prodigal A-IV,459.46,65734.51,9.967E-05,0.01009955
Prodigal A-IV,459.5,65677.4,0.00010051,0.01018391
Prodigal A-IV,459.54,65620.28,0.00010135,0.01026894
Prodigal A-IV,459.58,65563.14,0.00010219,0.01035461
Prodigal A-IV,459.62,65505.99,0.00010304,0.01044096
Prodigal A-IV,459.66,65448.82,0.0001039,0.01052799
Prodigal A-IV,459.7,65391.65,0.00010477,0.01061568
Prodigal A-IV,459.74,65334.46,0.00010564,0.01070405
Prodigal A-IV,459.78,65277.25,0.00010652,0.0107931
Prodigal A-IV,459.82,65220.03,0.00010741,0.01088285
Prodigal A-IV,459.86,65162.8,0.0001083,0.01097328
Prodigal A-IV,459.9,65105.56,0.0001092,0.01106441
Prodigal A-IV,459.94,65048.3,0.0001101,0.01115624
Prodigal A-IV,459.98,64991.03,0.00011102,0.01124877
Prodigal A-IV,460.02,64933.74,0.00011194,0.011342
Prodigal A-IV,460.06,64876.44,0.00011286,0.01143595
Prodigal A-IV,460.1,64819.13,0.0001138,0.01153061
Prodigal A-IV,460.14,64761.81,0.00011474,0.011626
Prodigal A-IV,460.18,64704.46,0.00011569,0.01172212
Prodigal A-IV,460.22,64647.11,0.00011664,0.01181898
Prodigal A-IV,460.26,64589.74,0.00011761,0.01191658
Prodigal A-IV,460.3,64532.36,0.00011858,0.01201493
Prodigal A-IV,460.34,64474.96,0.00011956,0.01211403
Prodigal A-IV,460.38,64417.55,0.00012054,0.01221391
Prodigal A-IV,460.42,64360.13,0.00012154,0.01231455
Prodigal A-IV,460.46,64302.69,0.00012254,0.01241597
Prodigal A-IV,460.5,64245.24,0.00012354,0.01251816
Prodigal A-IV,460.54,64187.78,0.00012456,0.01262116
Prodigal A-IV,460.58,64130.3,0.00012559,0.01272494
Prodigal A-IV,460.62,64072.81,0.00012662,0.01282954
Prodigal A-IV,460.66,64015.31,0.00012766,0.01293494
Prodigal A-IV,460.7,63957.79,0.00012871,0.01304116
Prodigal A-IV,460.74,63900.27,0.00012976,0.0131482
Prodigal A-IV,460.78,63842.72,0.00013083,0.01325607
Prodigal A-IV,460.82,63785.17,0.0001319,0.01336478
Prodigal A-IV,460.86,63727.6,0.00013298,0.01347434
Prodigal A-IV,460.9,63670.02,0.00013407,0.01358475
Prodigal A-IV,460.94,63612.42,0.00013517,0.01369601
Prodigal A-IV,460.98,63554.82,0.00013628,0.01380814
Prodigal A-IV,461.02,63497.2,0.00013739,0.01392114
Prodigal A-IV,461.06,63439.56,0.00013851,0.01403503
Prodigal A-IV,461.1,63381.91,0.00013965,0.01414979
Prodigal A-IV,461.14,63324.25,0.00014079,0.01426545
Prodigal A-IV,461.18,63266.58,0.00014194,0.014382
Prodigal A-IV,461.22,63208.9,0.0001431,0.01449946
Prodigal A-IV,461.26,63151.2,0.00014427,0.01461784
Prodigal A-IV,461.3,63093.49,0.00014544,0.01473714
Prodigal A-IV,461.34,63035.76,0.00014663,0.01485736
Prodigal A-IV,461.38,62978.02,0.00014783,0.01497851
Prodigal A-IV,461.42,62920.27,0.00014903,0.01510061
Prodigal A-IV,461.46,62862.51,0.00015025,0.01522365
Prodigal A-IV,461.5,62804.73,0.00015147,0.01534766
Prodigal A-IV,461.54,62746.94,0.0001527,0.01547261
Prodigal A-IV,461.58,62689.14,0.00015395,0.01559854
Prodigal A-IV,461.62,62631.33,0.0001552,0.01572545
Prodigal A-IV,461.66,62573.5,0.00015646,0.01585333
Prodigal A-IV,461.7,62515.66,0.00015773,0.0159822
Prodigal A-IV,461.74,62457.81,0.00015901,0.01611207
Prodigal A-IV,461.78,62399.94,0.00016031,0.01624295
Prodigal A-IV,461.82,62342.06,0.00016161,0.01637484
Prodigal A-IV,461.86,62284.17,0.00016292,0.01650773
Prodigal A-IV,461.9,62226.26,0.00016424,0.01664166
Prodigal A-IV,461.94,62168.35,0.00016557,0.01677662
Prodigal A-IV,461.98,62110.42,0.00016691,0.01691262
Prodigal A-IV,462.02,62052.48,0.00016827,0.01704965
Prodigal A-IV,462.06,61994.52,0.00016963,0.01718775
Prodigal A-IV,462.1,61936.55,0.000171,0.0173269
Prodigal A-IV,462.14,61878.57,0.00017239,0.01746712
Prodigal A-IV,462.18,61820.58,0.00017378,0.01760841
Prodigal A-IV,462.22,61762.57,0.00017519,0.01775078
Prodigal A-IV,462.26,61704.56,0.0001766,0.01789424
Prodigal A-IV,462.3,61646.52,0.00017803,0.0180388
Prodigal A-IV,462.34,61588.48,0.00017947,0.01818446
Prodigal A-IV,462.38,61530.42,0.00018092,0.01833123
Prodigal A-IV,462.42,61472.36,0.00018237,0.01847911
Prodigal A-IV,462.46,61414.28,0.00018385,0.01862811
Prodigal A-IV,462.5,61356.18,0.00018533,0.01877825
Prodigal A-IV,462.54,61298.08,0.00018682,0.01892952
Prodigal A-IV,462.58,61239.96,0.00018832,0.01908194
Prodigal A-IV,462.62,61181.83,0.00018984,0.01923551
Prodigal A-IV,462.66,61123.68,0.00019137,0.01939023
Prodigal A-IV,462.7,61065.53,0.00019291,0.01954614
Prodigal A-IV,462.74,61007.36,0.00019446,0.0197032
Prodigal A-IV,462.78,60949.18,0.00019602,0.01986145
Prodigal A-IV,462.82,60890.99,0.00019759,0.02002088
Prodigal A-IV,462.86,60832.78,0.00019918,0.02018151
Prodigal A-IV,462.9,60774.56,0.00020077,0.02034334
Prodigal A-IV,462.94,60716.33,0.00020238,0.02050638
Prodigal A-IV,462.98,60658.09,0.000204,0.02067064
Prodigal A-IV,463.02,60599.84,0.00020564,0.02083612
Prodigal A-IV,463.06,60541.57,0.00020728,0.02100283
Prodigal A-IV,463.1,60483.29,0.00020894,0.02117078
Prodigal A-IV,463.14,60425,0.00021061,0.02133998
Prodigal A-IV,463.18,60366.7,0.00021229,0.02151043
Prodigal A-IV,463.22,60308.38,0.00021399,0.02168213
Prodigal A-IV,463.26,60250.06,0.00021569,0.0218551
Prodigal A-IV,463.3,60191.72,0.00021741,0.02202936
Prodigal A-IV,463.34,60133.36,0.00021915,0.02220488
Prodigal A-IV,463.38,60075,0.00022089,0.0223817
Prodigal A-IV,463.42,60016.62,0.00022265,0.02255982
Prodigal A-IV,463.46,59958.23,0.00022442,0.02273924
Prodigal A-IV,463.5,59899.83,0.0002262,0.02291995
Prodigal A-IV,463.54,59841.42,0.000228,0.02310196
Prodigal A-IV,463.58,59783,0.00022981,0.02328528
Prodigal A-IV,463.62,59724.56,0.00023163,0.02346992
Prodigal A-IV,463.66,59666.11,0.00023347,0.02365591
Prodigal A-IV,463.7,59607.65,0.00023531,0.02384324
Prodigal A-IV,463.74,59549.18,0.00023718,0.02403193
Prodigal A-IV,463.78,59490.69,0.00023905,0.02422199
Prodigal A-IV,463.82,59432.2,0.00024094,0.02441344
Prodigal A-IV,463.86,59373.69,0.00024285,0.02460628
Prodigal A-IV,463.9,59315.17,0.00024476,0.02480054
Prodigal A-IV,463.94,59256.64,0.00024669,0.02499623
Prodigal A-IV,463.98,59198.09,0.00024864,0.02519333
Prodigal A-IV,464.02,59139.54,0.0002506,0.0253919
Prodigal A-IV,464.06,59080.97,0.00025257,0.02559192
Prodigal A-IV,464.1,59022.39,0.00025456,0.02579342
Prodigal A-IV,464.14,58963.8,0.00025656,0.02599641
Prodigal A-IV,464.18,58905.2,0.00025858,0.02620087
Prodigal A-IV,464.22,58846.58,0.00026062,0.02640686
Prodigal A-IV,464.26,58787.96,0.00026266,0.02661438
Prodigal A-IV,464.3,58729.32,0.00026473,0.02682341
Prodigal A-IV,464.34,58670.67,0.0002668,0.02703401
Prodigal A-IV,464.38,58612.01,0.0002689,0.02724617
Prodigal A-IV,464.42,58553.34,0.00027101,0.02745989
Prodigal A-IV,464.46,58494.65,0.00027313,0.0276752
Prodigal A-IV,464.5,58435.96,0.00027527,0.02789211
Prodigal A-IV,464.54,58377.25,0.00027743,0.02811064
Prodigal A-IV,464.58,58318.53,0.0002796,0.02833077
Prodigal A-IV,464.62,58259.8,0.00028179,0.02855255
Prodigal A-IV,464.66,58201.06,0.000284,0.02877598
Prodigal A-IV,464.7,58142.31,0.00028622,0.02900108
Prodigal A-IV,464.74,58083.55,0.00028846,0.02922783
Prodigal A-IV,464.78,58024.77,0.00029071,0.02945628
Prodigal A-IV,464.82,57965.99,0.00029298,0.02968643
Prodigal A-IV,464.86,57907.19,0.00029527,0.0299183
Prodigal A-IV,464.9,57848.38,0.00029758,0.03015188
Prodigal A-IV,464.94,57789.56,0.0002999,0.03038721
Prodigal A-IV,464.98,57730.73,0.00030224,0.03062428
Prodigal A-IV,465.02,57671.89,0.0003046,0.03086311
Prodigal A-IV,465.06,57613.04,0.00030697,0.03110372
Prodigal A-IV,465.1,57554.17,0.00030936,0.03134611
Prodigal A-IV,465.14,57495.3,0.00031177,0.03159032
Prodigal A-IV,465.18,57436.41,0.0003142,0.03183632
Prodigal A-IV,465.22,57377.52,0.00031665,0.03208416
Prodigal A-IV,465.26,57318.61,0.00031911,0.03233384
Prodigal A-IV,465.3,57259.69,0.00032159,0.03258538
Prodigal A-IV,465.34,57200.76,0.00032409,0.03283878
Prodigal A-IV,465.38,57141.82,0.00032661,0.03309405
Prodigal A-IV,465.42,57082.87,0.00032915,0.03335121
Prodigal A-IV,465.46,57023.91,0.00033171,0.03361028
Prodigal A-IV,465.5,56964.94,0.00033428,0.03387126
Prodigal A-IV,465.54,56905.95,0.00033688,0.03413418
Prodigal A-IV,465.58,56846.96,0.00033949,0.03439903
Prodigal A-IV,465.62,56787.96,0.00034213,0.03466583
Prodigal A-IV,465.66,56728.94,0.00034478,0.03493461
Prodigal A-IV,465.7,56669.92,0.00034745,0.03520536
Prodigal A-IV,465.74,56610.88,0.00035014,0.03547812
Prodigal A-IV,465.78,56551.83,0.00035285,0.03575286
Prodigal A-IV,465.82,56492.78,0.00035559,0.03602965
Prodigal A-IV,465.86,56433.71,0.00035834,0.03630844
Prodigal A-IV,465.9,56374.63,0.00036111,0.0365893
Prodigal A-IV,465.94,56315.54,0.0003639,0.0368722
Prodigal A-IV,465.98,56256.45,0.00036671,0.03715719
Prodigal A-IV,466.02,56197.34,0.00036955,0.03744424
Prodigal A-IV,466.06,56138.22,0.0003724,0.03773341
Prodigal A-IV,466.1,56079.09,0.00037527,0.03802467
Prodigal A-IV,466.14,56019.95,0.00037817,0.03831807
Prodigal A-IV,466.18,55960.8,0.00038109,0.0386136
Prodigal A-IV,466.22,55901.64,0.00038402,0.03891126
Prodigal A-IV,466.26,55842.47,0.00038698,0.0392111
Prodigal A-IV,466.3,55783.29,0.00038996,0.03951311
Prodigal A-IV,466.34,55724.1,0.00039297,0.0398173
Prodigal A-IV,466.38,55664.9,0.00039599,0.04012371
Prodigal A-IV,466.42,55605.69,0.00039904,0.04043231
Prodigal A-IV,466.46,55546.48,0.0004021,0.04074315
Prodigal A-IV,466.5,55487.25,0.00040519,0.04105622
Prodigal A-IV,466.54,55428.01,0.00040831,0.04137155
Prodigal A-IV,466.58,55368.76,0.00041144,0.04168913
Prodigal A-IV,466.62,55309.5,0.0004146,0.04200901
Prodigal A-IV,466.66,55250.23,0.00041778,0.04233118
Prodigal A-IV,466.7,55190.96,0.00042098,0.04265563
Prodigal A-IV,466.74,55131.67,0.0004242,0.04298243
Prodigal A-IV,466.78,55072.37,0.00042745,0.04331153
Prodigal A-IV,466.82,55013.07,0.00043072,0.04364298
Prodigal A-IV,466.86,54953.75,0.00043402,0.0439768
Prodigal A-IV,466.9,54894.43,0.00043733,0.04431293
Prodigal A-IV,466.94,54835.09,0.00044067,0.04465137
Prodigal A-IV,466.98,54775.75,0.00044404,0.04499218
Prodigal A-IV,467.02,54716.39,0.00044743,0.04533536
Prodigal A-IV,467.06,54657.03,0.00045084,0.04568095
Prodigal A-IV,467.1,54597.66,0.00045427,0.04602896
Prodigal A-IV,467.14,54538.28,0.00045773,0.04637941
Prodigal A-IV,467.18,54478.89,0.00046121,0.04673236
Prodigal A-IV,467.22,54419.49,0.00046472,0.04708781
Prodigal A-IV,467.26,54360.08,0.00046825,0.04744577
Prodigal A-IV,467.3,54300.67,0.00047181,0.04780632
Prodigal A-IV,467.34,54241.24,0.0004754,0.04816944
Prodigal A-IV,467.38,54181.8,0.000479,0.04853515
Prodigal A-IV,467.42,54122.36,0.00048264,0.04890351
Prodigal A-IV,467.46,54062.91,0.0004863,0.04927453
Prodigal A-IV,467.5,54003.45,0.00048999,0.04964823
Prodigal A-IV,467.54,53943.98,0.00049371,0.05002467
Prodigal A-IV,467.58,53884.5,0.00049745,0.05040381
Prodigal A-IV,467.62,53825.01,0.00050122,0.05078574
Prodigal A-IV,467.66,53765.51,0.00050501,0.05117045
Prodigal A-IV,467.7,53706.01,0.00050884,0.05155798
Prodigal A-IV,467.74,53646.5,0.00051269,0.05194834
Prodigal A-IV,467.78,53586.97,0.00051657,0.05234159
Prodigal A-IV,467.82,53527.44,0.00052048,0.0527377
Prodigal A-IV,467.86,53467.9,0.00052442,0.05313676
Prodigal A-IV,467.9,53408.36,0.00052839,0.05353876
Prodigal A-IV,467.94,53348.8,0.00053238,0.05394373
Prodigal A-IV,467.98,53289.24,0.00053641,0.05435172
Prodigal A-IV,468.02,53229.67,0.00054047,0.05476271
Prodigal A-IV,468.06,53170.09,0.00054455,0.05517674
Prodigal A-IV,468.1,53110.5,0.00054867,0.05559388
Prodigal A-IV,468.14,53050.9,0.00055282,0.05601408
Prodigal A-IV,468.18,52991.3,0.00055699,0.05643745
Prodigal A-IV,468.22,52931.69,0.0005612,0.05686397
Prodigal A-IV,468.26,52872.07,0.00056544,0.05729367
Prodigal A-IV,468.3,52812.44,0.00056972,0.05772655
Prodigal A-IV,468.34,52752.8,0.00057402,0.05816269
Prodigal A-IV,468.38,52693.16,0.00057836,0.05860209
Prodigal A-IV,468.42,52633.51,0.00058273,0.05904478
Prodigal A-IV,468.46,52573.85,0.00058713,0.05949076
Prodigal A-IV,468.5,52514.18,0.00059156,0.0599401
Prodigal A-IV,468.54,52454.51,0.00059603,0.0603928
Prodigal A-IV,468.58,52394.82,0.00060053,0.06084888
Prodigal A-IV,468.62,52335.14,0.00060507,0.0613084
Prodigal A-IV,468.66,52275.44,0.00060964,0.06177133
Prodigal A-IV,468.7,52215.73,0.00061424,0.06223778
Prodigal A-IV,468.74,52156.02,0.00061888,0.06270768
Prodigal A-IV,468.78,52096.3,0.00062355,0.06318112
Prodigal A-IV,468.82,52036.58,0.00062826,0.06365812
Prodigal A-IV,468.86,51976.84,0.000633,0.06413868
Prodigal A-IV,468.9,51917.1,0.00063778,0.06462283
Prodigal A-IV,468.94,51857.36,0.00064259,0.06511064
Prodigal A-IV,468.98,51797.6,0.00064744,0.06560208
Prodigal A-IV,469.02,51737.84,0.00065233,0.0660972
Prodigal A-IV,469.06,51678.07,0.00065725,0.06659604
Prodigal A-IV,469.1,51618.3,0.00066221,0.06709862
Prodigal A-IV,469.14,51558.51,0.00066721,0.06760493
Prodigal A-IV,469.18,51498.73,0.00067224,0.06811503
Prodigal A-IV,469.22,51438.93,0.00067732,0.06862897
Prodigal A-IV,469.26,51379.13,0.00068243,0.06914674
Prodigal A-IV,469.3,51319.32,0.00068757,0.06966835
Prodigal A-IV,469.34,51259.5,0.00069276,0.07019387
Prodigal A-IV,469.38,51199.68,0.00069798,0.07072328
Prodigal A-IV,469.42,51139.85,0.00070325,0.07125668
Prodigal A-IV,469.46,51080.02,0.00070855,0.07179403
Prodigal A-IV,469.5,51020.17,0.00071389,0.07233535
Prodigal A-IV,469.54,50960.33,0.00071928,0.07288074
Prodigal A-IV,469.58,50900.47,0.0007247,0.07343013
Prodigal A-IV,469.62,50840.61,0.00073016,0.07398364
Prodigal A-IV,469.66,50780.75,0.00073566,0.07454123
Prodigal A-IV,469.7,50720.87,0.00074121,0.07510293
Prodigal A-IV,469.74,50661,0.00074679,0.07566879
Prodigal A-IV,469.78,50601.11,0.00075242,0.07623886
Prodigal A-IV,469.82,50541.22,0.00075809,0.0768131
Prodigal A-IV,469.86,50481.32,0.0007638,0.07739161
Prodigal A-IV,469.9,50421.42,0.00076955,0.07797435
Prodigal A-IV,469.94,50361.52,0.00077534,0.0785614
Prodigal A-IV,469.98,50301.6,0.00078118,0.07915274
Prodigal A-IV,470.02,50241.68,0.00078706,0.0797484
Prodigal A-IV,470.06,50181.76,0.00079298,0.08034845
Prodigal A-IV,470.1,50121.83,0.00079894,0.08095291
Prodigal A-IV,470.14,50061.89,0.00080495,0.08156177
Prodigal A-IV,470.18,50001.95,0.000811,0.08217507
Prodigal A-IV,470.22,49942,0.0008171,0.0827928
Prodigal A-IV,470.26,49882.05,0.00082324,0.08341495
Prodigal A-IV,470.3,49822.1,0.00082943,0.08404157
Prodigal A-IV,470.34,49762.13,0.00083565,0.08467262
Prodigal A-IV,470.38,49702.17,0.00084193,0.08530826
Prodigal A-IV,470.42,49642.19,0.00084825,0.08594854
Prodigal A-IV,470.46,49582.22,0.00085461,0.08659344
Prodigal A-IV,470.5,49522.23,0.00086102,0.08724311
Prodigal A-IV,470.54,49462.25,0.00086748,0.08789756
Prodigal A-IV,470.58,49402.26,0.00087399,0.08855686
Prodigal A-IV,470.62,49342.26,0.00088054,0.08922109
Prodigal A-IV,470.66,49282.26,0.00088715,0.08989029
Prodigal A-IV,470.7,49222.25,0.0008938,0.09056452
Prodigal A-IV,470.74,49162.24,0.00090051,0.09124383
Prodigal A-IV,470.78,49102.23,0.00090726,0.09192829
Prodigal A-IV,470.82,49042.21,0.00091407,0.09261794
Prodigal A-IV,470.86,48982.18,0.00092093,0.09331292
Prodigal A-IV,470.9,48922.16,0.00092784,0.09401317
Prodigal A-IV,470.94,48862.12,0.0009348,0.09471886
Prodigal A-IV,470.98,48802.09,0.00094182,0.09542999
Prodigal A-IV,471.02,48742.05,0.00094889,0.09614663
Prodigal A-IV,471.06,48682,0.00095602,0.09686883
Prodigal A-IV,471.1,48621.95,0.0009632,0.09759666
Prodigal A-IV,471.14,48561.9,0.00097044,0.09833013
Prodigal A-IV,471.18,48501.85,0.00097774,0.0990694
Prodigal A-IV,471.22,48441.79,0.00098509,0.09981448
Prodigal A-IV,471.26,48381.72,0.0009925,0.10056543
Prodigal A-IV,471.3,48321.66,0.00099997,0.10132226
Prodigal A-IV,471.34,48261.59,0.0010075,0.10208514
Prodigal A-IV,471.38,48201.51,0.00101509,0.10285401
Prodigal A-IV,471.42,48141.43,0.00102274,0.10362905
Prodigal A-IV,471.46,48081.35,0.00103045,0.1044102
Prodigal A-IV,471.5,48021.27,0.00103822,0.10519759
Prodigal A-IV,471.54,47961.18,0.00104605,0.10599128
Prodigal A-IV,471.58,47901.09,0.00105395,0.10679127
Prodigal A-IV,471.62,47841,0.00106191,0.10759767
Prodigal A-IV,471.66,47780.91,0.00106993,0.10841054
Prodigal A-IV,471.7,47720.81,0.00107802,0.10922996
Prodigal A-IV,471.74,47660.71,0.00108617,0.11005597
Prodigal A-IV,471.78,47600.61,0.00109439,0.11088859
Prodigal A-IV,471.82,47540.5,0.00110267,0.11172785
Prodigal A-IV,471.86,47480.39,0.00111102,0.11257397
Prodigal A-IV,471.9,47420.28,0.00111944,0.11342686
Prodigal A-IV,471.94,47360.17,0.00112792,0.11428659
Prodigal A-IV,471.98,47300.06,0.00113647,0.11515328
Prodigal A-IV,472.02,47239.94,0.0011451,0.116027
Prodigal A-IV,472.06,47179.82,0.00115379,0.11690773
Prodigal A-IV,472.1,47119.7,0.00116255,0.11779556
Prodigal A-IV,472.14,47059.58,0.00117138,0.11869058
Prodigal A-IV,472.18,46999.46,0.00118029,0.11959286
Prodigal A-IV,472.22,46939.33,0.00118927,0.12050235
Prodigal A-IV,472.26,46879.2,0.00119831,0.12141922
Prodigal A-IV,472.3,46819.08,0.00120744,0.12234354
Prodigal A-IV,472.34,46758.95,0.00121663,0.12327529
Prodigal A-IV,472.38,46698.82,0.0012259,0.12421455
Prodigal A-IV,472.42,46638.69,0.00123525,0.12516138
Prodigal A-IV,472.46,46578.56,0.00124467,0.12611583
Prodigal A-IV,472.5,46518.43,0.00125416,0.12707803
Prodigal A-IV,472.54,46458.29,0.00126374,0.12804796
Prodigal A-IV,472.58,46398.16,0.00127338,0.1290257
Prodigal A-IV,472.62,46338.03,0.00128311,0.13001129
Prodigal A-IV,472.66,46277.9,0.00129292,0.13100481
Prodigal A-IV,472.7,46217.76,0.0013028,0.13200632
Prodigal A-IV,472.74,46157.63,0.00131276,0.13301586
Prodigal A-IV,472.78,46097.5,0.00132281,0.1340335
Prodigal A-IV,472.82,46037.36,0.00133293,0.13505931
Prodigal A-IV,472.86,45977.23,0.00134314,0.13609333
Prodigal A-IV,472.9,45917.1,0.00135342,0.13713562
Prodigal A-IV,472.94,45856.97,0.00136379,0.1381862
Prodigal A-IV,472.98,45796.84,0.00137424,0.13924524
Prodigal A-IV,473.02,45736.71,0.00138478,0.14031267
Prodigal A-IV,473.06,45676.58,0.0013954,0.14138855
Prodigal A-IV,473.1,45616.46,0.0014061,0.14247307
Prodigal A-IV,473.14,45556.33,0.00141689,0.14356616
Prodigal A-IV,473.18,45496.21,0.00142776,0.14466795
Prodigal A-IV,473.22,45436.09,0.00143872,0.1457784
Prodigal A-IV,473.26,45375.97,0.00144977,0.14689769
Prodigal A-IV,473.3,45315.85,0.0014609,0.14802577
Prodigal A-IV,473.34,45255.74,0.00147212,0.14916277
Prodigal A-IV,473.38,45195.62,0.00148343,0.15030868
Prodigal A-IV,473.42,45135.51,0.00149483,0.15146366
Prodigal A-IV,473.46,45075.41,0.00150632,0.15262766
Prodigal A-IV,473.5,45015.3,0.0015179,0.15380076
Prodigal A-IV,473.54,44955.2,0.00152956,0.15498298
Prodigal A-IV,473.58,44895.1,0.00154132,0.1561743
Prodigal A-IV,473.62,44835.01,0.00155317,0.15737464
Prodigal A-IV,473.66,44774.91,0.0015651,0.15858424
Prodigal A-IV,473.7,44714.83,0.00157713,0.15980317
Prodigal A-IV,473.74,44654.74,0.00158926,0.16103153
Prodigal A-IV,473.78,44594.66,0.00160148,0.16226949
Prodigal A-IV,473.82,44534.59,0.00161379,0.16351713
Prodigal A-IV,473.86,44474.52,0.0016262,0.16477457
Prodigal A-IV,473.9,44414.45,0.00163871,0.16604201
Prodigal A-IV,473.94,44354.39,0.00165131,0.16731949
Prodigal A-IV,473.98,44294.33,0.00166402,0.16860718
Prodigal A-IV,474.02,44234.28,0.00167683,0.16990523
Prodigal A-IV,474.06,44174.24,0.00168975,0.17121375
Prodigal A-IV,474.1,44114.2,0.00170277,0.17253277
Prodigal A-IV,474.14,44054.16,0.00171589,0.17386243
Prodigal A-IV,474.18,43994.13,0.00172912,0.17520297
Prodigal A-IV,474.22,43934.11,0.00174246,0.17655447
Prodigal A-IV,474.26,43874.09,0.0017559,0.177917
Prodigal A-IV,474.3,43814.08,0.00176946,0.17929068
Prodigal A-IV,474.34,43754.08,0.00178313,0.18067572
Prodigal A-IV,474.38,43694.08,0.00179691,0.18207216
Prodigal A-IV,474.42,43634.1,0.00181081,0.18348011
Prodigal A-IV,474.46,43574.11,0.00182482,0.18489982
Prodigal A-IV,474.5,43514.14,0.00183895,0.1863312
Prodigal A-IV,474.54,43454.17,0.00185319,0.18777457
Prodigal A-IV,474.58,43394.21,0.00186755,0.18922988
Prodigal A-IV,474.62,43334.26,0.00188204,0.19069742
Prodigal A-IV,474.66,43274.32,0.00189664,0.19217713
Prodigal A-IV,474.7,43214.38,0.00191137,0.19366935
Prodigal A-IV,474.74,43154.46,0.00192622,0.19517398
Prodigal A-IV,474.78,43094.54,0.00194119,0.19669124
Prodigal A-IV,474.82,43034.63,0.00195629,0.19822118
Prodigal A-IV,474.86,42974.73,0.00197152,0.19976413
Prodigal A-IV,474.9,42914.84,0.00198687,0.20131996
Prodigal A-IV,474.94,42854.96,0.00200236,0.20288885
Prodigal A-IV,474.98,42795.09,0.00201797,0.20447099
Prodigal A-IV,475.02,42735.23,0.00203372,0.20606649
Prodigal A-IV,475.06,42675.38,0.0020496,0.20767531
Prodigal A-IV,475.1,42615.54,0.00206561,0.20929785
Prodigal A-IV,475.14,42555.71,0.00208176,0.21093392
Prodigal A-IV,475.18,42495.9,0.00209804,0.21258387
Prodigal A-IV,475.22,42436.09,0.00211446,0.21424769
Prodigal A-IV,475.26,42376.29,0.00213102,0.21592551
Prodigal A-IV,475.3,42316.51,0.00214772,0.21761759
Prodigal A-IV,475.34,42256.74,0.00216456,0.21932378
Prodigal A-IV,475.38,42196.98,0.00218154,0.22104433
Prodigal A-IV,475.42,42137.23,0.00219866,0.22277936
Prodigal A-IV,475.46,42077.49,0.00221593,0.22452912
Prodigal A-IV,475.5,42017.77,0.00223334,0.22629334
Prodigal A-IV,475.54,41958.06,0.0022509,0.22807252
Prodigal A-IV,475.58,41898.36,0.00226861,0.22986668
Prodigal A-IV,475.62,41838.67,0.00228646,0.23167577
Prodigal A-IV,475.66,41779,0.00230447,0.23349994
Prodigal A-IV,475.7,41719.34,0.00232262,0.23533954
Prodigal A-IV,475.74,41659.7,0.00234093,0.23719445
Prodigal A-IV,475.78,41600.07,0.00235939,0.23906477
Prodigal A-IV,475.82,41540.45,0.002378,0.24095063
Prodigal A-IV,475.86,41480.85,0.00239677,0.24285226
